Crash ID,State,Month,Year,Dayweek,Time,Crash Type,Number of Fatalities,Bus Involvement,Heavy Rigid Truck Involvement, Articulated Truck Involvement,Speed Limit, National Remoteness Areas,SA4 Name 2021,National LGA NAme 2021,National Road Type,Christmas Period,Easter Period,Day of week, Time of Day
20233071,QLD,8,2023,Saturday,2:00,Single,1,No,No,No,70,Inner Regional Australia,Wide Bay,Bundaberg,Sub-arterial Road,No,No,Weekend,Night
20231172,NSW,8,2023,Saturday,20:02,Single,1,No,No,No,100,Outer Regional Australia,Central West,Forbes,Sub-arterial Road,No,No,Weekend,Night
20233073,QLD,8,2023,Friday,3:00,Single,1,No,No,No,100,Inner Regional Australia,Wide Bay,Fraser Coast,Access road,No,No,Weekday,Night
20235095,WA,8,2023,Thursday,21:22,Single,1,No,No,No,100,,,,,No,No,Weekday,Night
20235025,WA,8,2023,Tuesday,19:38,Single,1,No,No,No,70,,,,,No,No,Weekday,Night
20232015,VIC,8,2023,Saturday,16:09,Multiple,1,-9,-9,-9,-9,,,,,No,No,Weekend,Day
20232131,VIC,8,2023,Sunday,16:30,Multiple,1,-9,-9,-9,-9,,,,,No,No,Weekend,Day
20235005,WA,8,2023,Saturday,9:00,Single,1,No,No,No,50,,,,,No,No,Weekend,Day
20235031,WA,8,2023,Sunday,7:00,Single,1,No,No,No,110,,,,,No,No,Weekend,Day
20235088,WA,8,2023,Sunday,9:05,Single,1,No,No,No,90,,,,,No,No,Weekend,Day
20231009,NSW,8,2023,Friday,22:50,Multiple,1,No,No,No,60,Major Cities of Australia,Sydney - Baulkham Hills and Hawkesbury,Hornsby,Local Road,No,No,Weekend,Night
20232036,VIC,8,2023,Wednesday,18:15,Multiple,1,-9,-9,-9,-9,,,,,No,No,Weekday,Night
20231122,NSW,8,2023,Saturday,17:57,Multiple,1,No,No,No,60,Major Cities of Australia,Sydney - Outer South West,Campbelltown,Local Road,No,No,Weekend,Day
20231084,NSW,8,2023,Sunday,17:05,Multiple,1,No,No,Yes,110,Outer Regional Australia,Riverina,Cootamundra-Gundagai,National or State Highway,No,No,Weekend,Day
20232068,VIC,8,2023,Sunday,18:54,Multiple,1,-9,-9,-9,50,Major Cities of Australia,Melbourne - West,Brimbank,Local Road,No,No,Weekend,Night
20232027,VIC,8,2023,Sunday,23:18,Single,1,-9,-9,-9,80,Inner Regional Australia,Latrobe - Gippsland,Baw Baw,Sub-arterial Road,No,No,Weekend,Night
20231029,NSW,8,2023,Friday,23:45,Multiple,1,No,Yes,No,50,Major Cities of Australia,Sydney - Outer South West,Campbelltown,Local Road,No,No,Weekend,Night
20233063,QLD,8,2023,Sunday,4:00,Single,1,No,No,No,100,Outer Regional Australia,Queensland - Outback,Mareeba,Local Road,No,No,Weekend,Night
20233027,QLD,8,2023,Saturday,11:00,Multiple,1,No,No,No,100,Inner Regional Australia,Logan - Beaudesert,Scenic Rim,National or State Highway,No,No,Weekend,Day
20233081,QLD,8,2023,Saturday,10:00,Multiple,1,No,No,No,50,Major Cities of Australia,Brisbane - West,Brisbane,Collector Road,No,No,Weekend,Day
20231205,NSW,8,2023,Sunday,13:50,Single,1,No,No,No,80,Inner Regional Australia,Illawarra,Kiama,National or State Highway,No,No,Weekend,Day
20234028,SA,8,2023,Sunday,11:50,Single,1,No,No,No,110,Outer Regional Australia,South Australia - South East,Naracoorte Lucindale,Sub-arterial Road,No,No,Weekend,Day
20234013,SA,8,2023,Sunday,13:00,Single,1,No,No,No,110,Outer Regional Australia,South Australia - South East,Wattle Range,Collector Road,No,No,Weekend,Day
20232041,VIC,8,2023,Friday,17:17,Multiple,1,-9,-9,-9,110,Inner Regional Australia,Latrobe - Gippsland,Latrobe (VIC.),National or State Highway,No,No,Weekday,Day
20235024,WA,8,2023,Thursday,10:23,Single,1,No,No,No,110,,,,,No,No,Weekday,Day
20233076,QLD,8,2023,Monday,12:00,Single,1,No,No,No,50,,,,,No,No,Weekday,Day
20233093,QLD,8,2023,Wednesday,6:00,Single,1,No,No,No,100,Outer Regional Australia,Wide Bay,North Burnett,National or State Highway,No,No,Weekday,Day
20236013,TAS,8,2023,Saturday,23:00,Single,1,No,No,No,100,Outer Regional Australia,West and North West,Circular Head,Sub-arterial Road,No,No,Weekend,Night
20231007,NSW,8,2023,Wednesday,14:45,Multiple,1,No,No,No,100,Outer Regional Australia,New England and North West,Liverpool Plains,Local Road,No,No,Weekday,Day
20231190,NSW,8,2023,Monday,6:20,Multiple,1,No,Yes,No,80,Inner Regional Australia,Southern Highlands and Shoalhaven,Shoalhaven,National or State Highway,No,No,Weekday,Day
20233021,QLD,8,2023,Friday,11:00,Multiple,1,No,No,No,60,Inner Regional Australia,Toowoomba,Toowoomba,National or State Highway,No,No,Weekday,Day
20233111,QLD,8,2023,Friday,12:00,Single,1,No,No,No,-9,Inner Regional Australia,Sunshine Coast,Sunshine Coast,Local Road,No,No,Weekday,Day
20231081,NSW,8,2023,Friday,7:55,Multiple,1,No,No,Yes,110,Outer Regional Australia,Riverina,Wagga Wagga,National or State Highway,No,No,Weekday,Day
20233064,QLD,8,2023,Wednesday,10:00,Multiple,1,No,Yes,No,70,Major Cities of Australia,Gold Coast,Gold Coast,Sub-arterial Road,No,No,Weekday,Day
20237008,NT,8,2023,Thursday,18:57,Multiple,1,No,No,No,80,,,,,No,No,Weekday,Night
20233142,QLD,8,2023,Tuesday,11:00,Multiple,1,No,No,No,100,Inner Regional Australia,Darling Downs - Maranoa,Toowoomba,Collector Road,No,No,Weekday,Day
20233150,QLD,8,2023,Thursday,20:00,Multiple,1,No,No,Yes,60,Outer Regional Australia,Mackay - Isaac - Whitsunday,Whitsunday,National or State Highway,No,No,Weekday,Night
20231187,NSW,8,2023,Monday,14:00,Single,1,No,No,No,50,Inner Regional Australia,Mid North Coast,Nambucca Valley,Access road,No,No,Weekday,Day
20233162,QLD,8,2023,Thursday,11:00,Multiple,1,No,No,No,100,Outer Regional Australia,Townsville,Burdekin,Local Road,No,No,Weekday,Day
20232023,VIC,8,2023,Friday,6:35,Multiple,1,-9,-9,-9,70,Major Cities of Australia,Geelong,Greater Geelong,Local Road,No,No,Weekday,Day
20232077,VIC,8,2023,Thursday,15:32,Multiple,1,-9,-9,-9,80,Inner Regional Australia,Melbourne - Outer East,Yarra Ranges,National or State Highway,No,No,Weekday,Day
20233008,QLD,8,2023,Monday,12:00,Single,1,No,No,No,50,Outer Regional Australia,Townsville,Burdekin,Local Road,No,No,Weekday,Day
20231160,NSW,8,2023,Friday,18:14,Single,1,No,No,No,60,Major Cities of Australia,Sydney - Inner South West,Canterbury-Bankstown,Collector Road,No,No,Weekend,Night
20231192,NSW,8,2023,Saturday,8:04,Single,1,No,Yes,No,40,Inner Regional Australia,Central West,Bathurst Regional,Sub-arterial Road,No,No,Weekend,Day
20232034,VIC,8,2023,Wednesday,19:36,Single,1,-9,-9,-9,-9,,,,,No,No,Weekday,Night
20232092,VIC,8,2023,Friday,21:20,Single,1,-9,-9,-9,-9,,,,,No,No,Weekend,Night
20233092,QLD,8,2023,Tuesday,20:00,Single,1,No,No,No,20,,,,,No,No,Weekday,Night
20231131,NSW,8,2023,Wednesday,6:25,Single,1,No,No,Yes,60,Major Cities of Australia,Sydney - South West,Fairfield,Local Road,No,No,Weekday,Day
20233029,QLD,8,2023,Wednesday,16:00,Single,1,No,No,No,50,Major Cities of Australia,Gold Coast,Gold Coast,Local Road,No,No,Weekday,Day
20233017,QLD,8,2023,Monday,7:00,Single,1,No,No,No,80,Inner Regional Australia,Ipswich,Lockyer Valley,National or State Highway,No,No,Weekday,Day
20231170,NSW,8,2023,Wednesday,5:10,Single,1,No,No,No,60,Major Cities of Australia,Sydney - Inner South West,Bayside,Arterial Road,No,No,Weekday,Night
20232057,VIC,8,2023,Wednesday,0:10,Multiple,1,-9,-9,-9,-9,,,,,No,No,Weekday,Night
20233140,QLD,8,2023,Sunday,20:00,Single,1,No,No,Yes,100,Outer Regional Australia,Central Queensland,Gladstone,National or State Highway,No,No,Weekend,Night
20233084,QLD,8,2023,Sunday,18:00,Multiple,1,No,No,No,100,Outer Regional Australia,Mackay - Isaac - Whitsunday,Whitsunday,Local Road,No,No,Weekend,Night
20235006,WA,8,2023,Sunday,6:15,Single,1,No,No,No,50,,,,,No,No,Weekend,Day
20231181,NSW,8,2023,Saturday,20:55,Multiple,1,No,No,No,100,Inner Regional Australia,Sydney - Outer South West,Wollondilly,Arterial Road,No,No,Weekend,Night
20231050,NSW,8,2023,Monday,5:40,Single,1,No,No,No,100,Inner Regional Australia,Richmond - Tweed,Richmond Valley,Sub-arterial Road,No,No,Weekend,Night
20232032,VIC,8,2023,Friday,20:50,Multiple,1,-9,-9,-9,-9,,,,,No,No,Weekend,Night
20233135,QLD,8,2023,Saturday,2:00,Multiple,1,No,No,No,60,Major Cities of Australia,Gold Coast,Gold Coast,Sub-arterial Road,No,No,Weekend,Night
20233012,QLD,8,2023,Saturday,5:00,Single,1,No,No,No,100,Very Remote Australia,Queensland - Outback,Barcoo,Collector Road,No,No,Weekend,Night
20233110,QLD,8,2023,Sunday,12:00,Multiple,1,No,No,Yes,100,Inner Regional Australia,Darling Downs - Maranoa,Southern Downs,National or State Highway,No,No,Weekend,Day
20233164,QLD,8,2023,Sunday,9:00,Multiple,1,No,No,Yes,60,Outer Regional Australia,Mackay - Isaac - Whitsunday,Isaac,Collector Road,No,No,Weekend,Day
20235078,WA,8,2023,Wednesday,13:10,Single,1,No,No,No,110,,,,,No,No,Weekday,Day
20235051,WA,8,2023,Monday,13:41,Single,1,No,No,No,110,,,,,No,No,Weekday,Day
20231008,NSW,8,2023,Tuesday,16:20,Multiple,1,No,Yes,No,70,Major Cities of Australia,Central Coast,Central Coast,National or State Highway,No,No,Weekday,Day
20231157,NSW,8,2023,Saturday,18:00,Multiple,1,No,No,No,50,Major Cities of Australia,Sydney - Parramatta,Parramatta,Collector Road,No,No,Weekend,Night
20231019,NSW,8,2023,Friday,21:50,Single,2,No,No,No,60,Major Cities of Australia,Sydney - Inner South West,Bayside,Arterial Road,No,No,Weekend,Night
20231188,NSW,8,2023,Saturday,0:30,Single,1,No,No,No,100,Outer Regional Australia,Riverina,Carrathool,National or State Highway,No,No,Weekend,Night
20236011,TAS,8,2023,Monday,3:23,Single,1,No,No,No,80,Inner Regional Australia,Launceston and North East,Launceston,Local Road,No,No,Weekend,Night
20231103,NSW,8,2023,Friday,18:00,Multiple,1,No,No,No,50,Remote Australia,Far West and Orana,Coonamble,Arterial Road,No,No,Weekend,Night
20233131,QLD,8,2023,Tuesday,16:00,Multiple,1,No,No,Yes,80,Outer Regional Australia,Townsville,Townsville,National or State Highway,No,No,Weekday,Day
20233097,QLD,8,2023,Friday,9:00,Multiple,1,No,No,No,100,Inner Regional Australia,Ipswich,Lockyer Valley,Local Road,No,No,Weekday,Day
20237004,NT,8,2023,Thursday,18:35,Multiple,1,No,No,No,50,Outer Regional Australia,Darwin,Palmerston,Sub-arterial Road,No,No,Weekday,Night
20232121,VIC,8,2023,Thursday,21:30,Single,1,-9,-9,-9,-9,,,,,No,No,Weekday,Night
20232045,VIC,8,2023,Tuesday,19:25,Multiple,1,-9,-9,-9,-9,,,,,No,No,Weekday,Night
20232122,VIC,8,2023,Thursday,23:00,Single,1,-9,-9,-9,-9,,,,,No,No,Weekday,Night
20235084,WA,8,2023,Thursday,3:55,Single,1,No,No,No,110,,,,,No,No,Weekday,Night
20232145,VIC,8,2023,Thursday,18:46,Single,2,-9,-9,-9,-9,,,,,No,No,Weekday,Night
20233112,QLD,8,2023,Thursday,2:00,Single,1,No,No,Yes,100,Outer Regional Australia,Wide Bay,South Burnett,Sub-arterial Road,No,No,Weekday,Night
20231193,NSW,8,2023,Wednesday,16:25,Multiple,1,No,No,No,100,Outer Regional Australia,Far West and Orana,Dubbo Regional,National or State Highway,No,No,Weekday,Day
20232095,VIC,8,2023,Thursday,10:27,Multiple,4,-9,-9,-9,-9,,,,,No,No,Weekday,Day
20231140,NSW,8,2023,Thursday,5:45,Single,1,No,No,No,100,Inner Regional Australia,Capital Region,Eurobodalla,National or State Highway,No,No,Weekday,Night
20234006,SA,8,2023,Tuesday,18:40,Single,1,No,No,No,100,Remote Australia,South Australia - South East,Tatiara,Collector Road,No,No,Weekday,Night
20235077,WA,8,2023,Wednesday,16:48,Single,1,No,No,No,50,,,,,No,No,Weekday,Day
20233007,QLD,8,2023,Tuesday,20:00,Multiple,2,No,No,Yes,110,Outer Regional Australia,Central Queensland,Central Highlands (QLD),National or State Highway,No,No,Weekday,Night
20231040,NSW,8,2023,Thursday,20:30,Single,1,No,No,No,100,Outer Regional Australia,Riverina,Temora,Sub-arterial Road,No,No,Weekday,Night
20236017,TAS,8,2023,Thursday,20:55,Single,1,No,No,No,80,Outer Regional Australia,West and North West,Latrobe (TAS.),Collector Road,No,No,Weekday,Night
20231113,NSW,8,2023,Friday,11:50,Single,1,No,No,No,50,Inner Regional Australia,Central West,Lithgow,Local Road,No,No,Weekday,Day
20231079,NSW,8,2023,Monday,20:20,Single,1,No,No,No,80,Inner Regional Australia,Mid North Coast,Kempsey,Local Road,No,No,Weekday,Night
20235094,WA,8,2023,Friday,1:35,Single,1,No,No,No,110,,,,,No,No,Weekday,Night
20234046,SA,8,2023,Sunday,19:08,Single,1,No,No,No,50,Inner Regional Australia,South Australia - South East,Mid Murray,Local Road,No,No,Weekend,Night
20231097,NSW,8,2023,Thursday,4:19,Single,1,No,No,Yes,100,Outer Regional Australia,Far West and Orana,Dubbo Regional,National or State Highway,No,No,Weekday,Night
20233061,QLD,8,2023,Friday,5:00,Multiple,1,No,No,Yes,50,Major Cities of Australia,Brisbane - North,Brisbane,Local Road,No,No,Weekday,Night
20235079,WA,8,2023,Thursday,23:03,Single,1,No,No,No,110,,,,,No,No,Weekday,Night
20234025,SA,8,2023,Thursday,4:30,Single,1,No,No,No,60,Major Cities of Australia,Adelaide - North,Port Adelaide Enfield,Sub-arterial Road,No,No,Weekday,Night
20235067,WA,8,2023,Wednesday,19:21,Single,1,No,No,No,110,,,,,No,No,Weekday,Night
20234066,SA,8,2023,Wednesday,1:00,Single,1,No,No,No,50,Major Cities of Australia,Adelaide - North,Playford,Local Road,No,No,Weekday,Night
20235097,WA,7,2023,Monday,18:26,Single,1,No,No,No,110,,,,,No,No,Weekday,Night
20231152,NSW,7,2023,Sunday,20:15,Single,1,No,No,No,50,Major Cities of Australia,Sydney - Outer West and Blue Mountains,Penrith,Local Road,No,No,Weekend,Night
20235039,WA,7,2023,Sunday,12:00,Single,1,No,No,No,110,,,,,No,No,Weekend,Day
20235021,WA,7,2023,Saturday,17:00,Single,1,No,No,No,-9,,,,,No,No,Weekend,Day
20235022,WA,7,2023,Sunday,12:24,Single,1,No,No,No,110,,,,,No,No,Weekend,Day
20231128,NSW,7,2023,Saturday,13:30,Multiple,1,No,No,No,60,Major Cities of Australia,Sydney - Inner South West,Canterbury-Bankstown,Collector Road,No,No,Weekend,Day
20233104,QLD,7,2023,Sunday,11:00,Single,1,No,No,No,60,Major Cities of Australia,Gold Coast,Gold Coast,Local Road,No,No,Weekend,Day
20235055,WA,7,2023,Saturday,0:02,Single,1,No,No,No,60,,,,,No,No,Weekend,Night
20232055,VIC,7,2023,Sunday,11:10,Multiple,1,No,No,No,100,Inner Regional Australia,Latrobe - Gippsland,Baw Baw,Local Road,No,No,Weekend,Day
20231076,NSW,7,2023,Sunday,12:20,Single,1,No,No,No,50,Major Cities of Australia,Sydney - North Sydney and Hornsby,Ku-ring-gai,Collector Road,No,No,Weekend,Day
20232104,VIC,7,2023,Sunday,22:15,Single,1,No,No,No,80,Inner Regional Australia,Hume,Strathbogie,Arterial Road,No,No,Weekend,Night
20231022,NSW,7,2023,Saturday,12:50,Multiple,1,No,No,No,80,Outer Regional Australia,Riverina,Griffith,Sub-arterial Road,No,No,Weekend,Day
20233116,QLD,7,2023,Sunday,18:00,Single,1,No,No,No,60,Major Cities of Australia,Brisbane - West,Brisbane,Collector Road,No,No,Weekend,Night
20233158,QLD,7,2023,Sunday,23:00,Single,1,No,No,No,70,Major Cities of Australia,Brisbane - East,Brisbane,Sub-arterial Road,No,No,Weekend,Night
20231080,NSW,7,2023,Saturday,19:30,Single,1,No,Yes,No,80,Outer Regional Australia,Capital Region,Snowy Monaro Regional,National or State Highway,No,No,Weekend,Night
20231143,NSW,7,2023,Sunday,13:30,Single,1,No,No,No,110,Outer Regional Australia,Riverina,Murrumbidgee,National or State Highway,No,No,Weekend,Day
20231183,NSW,7,2023,Saturday,17:05,Single,1,No,No,No,80,Inner Regional Australia,Richmond - Tweed,Lismore,Arterial Road,No,No,Weekend,Day
20231142,NSW,7,2023,Sunday,12:40,Multiple,1,No,No,No,100,Outer Regional Australia,Far West and Orana,Cabonne,Sub-arterial Road,No,No,Weekend,Day
20234047,SA,7,2023,Saturday,14:04,Single,1,No,No,No,80,Major Cities of Australia,Adelaide - Central and Hills,Adelaide Hills,Sub-arterial Road,No,No,Weekend,Day
20238001,ACT,7,2023,Sunday,16:20,Single,1,No,No,No,-9,,,,,No,No,Weekend,Day
20231042,NSW,7,2023,Saturday,12:20,Multiple,1,No,No,No,80,Inner Regional Australia,Sydney - North Sydney and Hornsby,Hornsby,National or State Highway,No,No,Weekend,Day
20234065,SA,7,2023,Saturday,8:29,Single,1,No,Yes,No,80,Inner Regional Australia,Adelaide - Central and Hills,Adelaide Hills,Sub-arterial Road,No,No,Weekend,Day
20231039,NSW,7,2023,Monday,6:00,Single,1,No,No,No,110,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,National or State Highway,No,No,Weekday,Day
20232003,VIC,7,2023,Monday,13:10,Multiple,1,No,No,No,-9,,,,,No,No,Weekday,Day
20235087,WA,7,2023,Thursday,10:55,Single,1,No,No,No,70,,,,,No,No,Weekday,Day
20235041,WA,7,2023,Monday,11:30,Single,1,No,No,No,110,,,,,No,No,Weekday,Day
20232130,VIC,7,2023,Monday,12:10,Multiple,1,No,No,No,80,Major Cities of Australia,Melbourne - South East,Greater Dandenong,Arterial Road,No,No,Weekday,Day
20234062,SA,7,2023,Friday,8:21,Single,1,No,No,No,110,Outer Regional Australia,South Australia - South East,Karoonda East Murray,Arterial Road,No,No,Weekday,Day
20234038,SA,7,2023,Tuesday,14:45,Single,1,No,No,No,50,Major Cities of Australia,Adelaide - South,Mitcham,Collector Road,No,No,Weekday,Day
20233146,QLD,7,2023,Monday,7:00,Multiple,1,No,No,Yes,100,Inner Regional Australia,Wide Bay,Fraser Coast,National or State Highway,No,No,Weekday,Day
20233153,QLD,7,2023,Wednesday,10:00,Multiple,1,No,No,No,100,Outer Regional Australia,Cairns,Cassowary Coast,National or State Highway,No,No,Weekday,Day
20231005,NSW,7,2023,Saturday,20:00,Multiple,1,No,No,No,60,Major Cities of Australia,Sydney - Ryde,Parramatta,Arterial Road,No,No,Weekend,Night
20231195,NSW,7,2023,Monday,3:15,Multiple,1,No,No,No,80,Inner Regional Australia,Central West,Mid-Western Regional,National or State Highway,No,No,Weekend,Night
20231189,NSW,7,2023,Monday,6:49,Multiple,1,No,No,No,100,Inner Regional Australia,Capital Region,Eurobodalla,National or State Highway,No,No,Weekday,Day
20233130,QLD,7,2023,Friday,15:00,Single,1,No,No,No,80,Inner Regional Australia,Ipswich,Ipswich,Sub-arterial Road,No,No,Weekday,Day
20231154,NSW,7,2023,Friday,14:30,Single,1,No,No,No,50,Inner Regional Australia,Coffs Harbour - Grafton,Clarence Valley,Arterial Road,No,No,Weekday,Day
20231114,NSW,7,2023,Tuesday,17:00,Multiple,1,No,No,No,100,Inner Regional Australia,Capital Region,Eurobodalla,National or State Highway,No,No,Weekday,Day
20232056,VIC,7,2023,Monday,20:40,Multiple,1,No,No,No,-9,,,,,No,No,Weekday,Night
20235012,WA,7,2023,Thursday,9:38,Single,1,No,No,No,100,,,,,No,No,Weekday,Day
20231204,NSW,7,2023,Wednesday,16:30,Multiple,1,No,No,Yes,110,Inner Regional Australia,Capital Region,Upper Lachlan,National or State Highway,No,No,Weekday,Day
20233124,QLD,7,2023,Friday,16:00,Single,1,No,No,No,50,Inner Regional Australia,Wide Bay,Fraser Coast,Local Road,No,No,Weekday,Day
20231166,NSW,7,2023,Tuesday,16:30,Single,1,No,No,No,50,Inner Regional Australia,Central West,Mid-Western Regional,Access road,No,No,Weekday,Day
20231135,NSW,7,2023,Friday,14:50,Multiple,1,No,No,Yes,110,Inner Regional Australia,Richmond - Tweed,Byron,National or State Highway,No,No,Weekday,Day
20234031,SA,7,2023,Monday,16:14,Single,1,No,No,No,90,Major Cities of Australia,Adelaide - South,Onkaparinga,Arterial Road,No,No,Weekday,Day
20232065,VIC,7,2023,Wednesday,12:30,Multiple,1,No,No,No,-9,,,,,No,No,Weekday,Day
20233025,QLD,7,2023,Wednesday,14:00,Multiple,1,No,No,No,80,Major Cities of Australia,Logan - Beaudesert,Logan,Sub-arterial Road,No,No,Weekday,Day
20233170,QLD,7,2023,Wednesday,15:00,Multiple,1,No,No,No,80,Major Cities of Australia,Moreton Bay - North,Moreton Bay,National or State Highway,No,No,Weekday,Day
20233091,QLD,7,2023,Friday,12:00,Single,1,No,No,No,100,Major Cities of Australia,Ipswich,Ipswich,National or State Highway,No,No,Weekday,Day
20232172,VIC,7,2023,Wednesday,14:03,Multiple,1,No,No,No,100,Inner Regional Australia,Hume,Wangaratta,Arterial Road,No,No,Weekday,Day
20233102,QLD,7,2023,Tuesday,8:00,Single,1,No,No,No,40,Major Cities of Australia,Moreton Bay - South,Moreton Bay,Collector Road,No,No,Weekday,Day
20233151,QLD,7,2023,Tuesday,7:00,Multiple,1,No,Yes,No,100,Outer Regional Australia,Mackay - Isaac - Whitsunday,Whitsunday,Sub-arterial Road,No,No,Weekday,Day
20231146,NSW,7,2023,Wednesday,9:45,Single,1,No,No,No,60,Inner Regional Australia,Central West,Bathurst Regional,Local Road,No,No,Weekday,Day
20233120,QLD,7,2023,Wednesday,10:00,Multiple,1,No,No,No,100,Outer Regional Australia,Wide Bay,Gympie,National or State Highway,No,No,Weekday,Day
20231150,NSW,7,2023,Wednesday,8:40,Multiple,1,No,Yes,Yes,80,Inner Regional Australia,Hunter Valley exc Newcastle,Singleton,National or State Highway,No,No,Weekday,Day
20231211,NSW,7,2023,Wednesday,14:40,Single,1,No,No,No,60,Inner Regional Australia,Illawarra,Shellharbour,National or State Highway,No,No,Weekday,Day
20234035,SA,7,2023,Monday,14:32,Multiple,1,No,No,No,60,Major Cities of Australia,Adelaide - South,Marion,Sub-arterial Road,No,No,Weekday,Day
20233058,QLD,7,2023,Monday,6:00,Single,1,No,No,No,110,Remote Australia,Mackay - Isaac - Whitsunday,Isaac,Undetermined,No,No,Weekday,Day
20233062,QLD,7,2023,Friday,10:00,Multiple,1,No,No,No,100,Remote Australia,Darling Downs - Maranoa,Maranoa,Local Road,No,No,Weekday,Day
20236015,TAS,7,2023,Sunday,20:42,Single,1,No,No,No,100,Inner Regional Australia,Hobart,Derwent Valley,National or State Highway,No,No,Weekend,Night
20237001,NT,7,2023,Friday,21:00,Single,1,No,No,No,100,Outer Regional Australia,Darwin,Palmerston,National or State Highway,No,No,Weekend,Night
20231156,NSW,7,2023,Saturday,2:30,Single,1,No,No,Yes,60,Inner Regional Australia,Sydney - Outer West and Blue Mountains,Blue Mountains,National or State Highway,No,No,Weekend,Night
20233053,QLD,7,2023,Sunday,14:00,Single,1,No,No,No,60,Major Cities of Australia,Ipswich,Ipswich,Sub-arterial Road,No,No,Weekend,Day
20231094,NSW,7,2023,Sunday,13:25,Single,1,No,No,No,50,Major Cities of Australia,Sydney - Northern Beaches,Northern Beaches,Local Road,No,No,Weekend,Day
20232137,VIC,7,2023,Saturday,20:13,Single,1,No,No,No,60,Inner Regional Australia,Latrobe - Gippsland,Baw Baw,Sub-arterial Road,No,No,Weekend,Night
20234015,SA,7,2023,Friday,15:35,Single,1,No,No,No,50,Outer Regional Australia,South Australia - Outback,Port Augusta,Local Road,No,No,Weekday,Day
20235058,WA,7,2023,Thursday,22:36,Single,1,No,No,No,-9,,,,,No,No,Weekday,Night
20231011,NSW,7,2023,Wednesday,9:40,Single,1,No,No,No,60,Major Cities of Australia,Sydney - Baulkham Hills and Hawkesbury,The Hills,Arterial Road,No,No,Weekday,Day
20232007,VIC,7,2023,Tuesday,9:00,Single,1,No,Yes,No,60,Major Cities of Australia,Melbourne - Inner East,Boroondara,Arterial Road,No,No,Weekday,Day
20232021,VIC,7,2023,Tuesday,19:40,Single,1,No,No,No,50,Major Cities of Australia,Melbourne - South East,Casey,Sub-arterial Road,No,No,Weekday,Night
20231063,NSW,7,2023,Tuesday,9:02,Single,1,No,No,No,50,Major Cities of Australia,Sydney - North Sydney and Hornsby,Hornsby,Collector Road,No,No,Weekday,Day
20232101,VIC,7,2023,Monday,18:12,Single,1,No,No,No,60,Inner Regional Australia,Bendigo,Greater Bendigo,Local Road,No,No,Weekday,Night
20231048,NSW,7,2023,Saturday,19:45,Multiple,1,No,No,No,60,Major Cities of Australia,Central Coast,Central Coast,Collector Road,No,No,Weekend,Night
20232019,VIC,7,2023,Saturday,20:59,Multiple,1,No,No,Yes,100,Inner Regional Australia,Shepparton,Moira,Arterial Road,No,No,Weekend,Night
20231070,NSW,7,2023,Saturday,2:05,Single,1,No,No,No,50,Outer Regional Australia,New England and North West,Moree Plains,Local Road,No,No,Weekend,Night
20231017,NSW,7,2023,Friday,18:00,Multiple,1,No,No,No,70,Major Cities of Australia,Newcastle and Lake Macquarie,Lake Macquarie,Arterial Road,No,No,Weekend,Night
20232046,VIC,7,2023,Friday,19:55,Multiple,1,No,No,No,-9,,,,,No,No,Weekend,Night
20232155,VIC,7,2023,Sunday,19:00,Single,1,No,No,No,60,Outer Regional Australia,North West,Northern Grampians,Arterial Road,No,No,Weekend,Night
20235044,WA,7,2023,Sunday,17:00,Single,1,No,No,No,80,,,,,No,No,Weekend,Day
20234059,SA,7,2023,Saturday,18:00,Single,1,No,No,No,100,Very Remote Australia,South Australia - Outback,Ceduna,Collector Road,No,No,Weekend,Night
20234058,SA,7,2023,Sunday,11:00,Single,1,No,No,No,-9,Major Cities of Australia,Adelaide - South,Onkaparinga,Collector Road,No,No,Weekend,Day
20235104,WA,7,2023,Saturday,17:20,Single,1,No,No,No,70,,,,,No,No,Weekend,Day
20232078,VIC,7,2023,Sunday,13:40,Single,1,No,No,No,-9,,,,,No,No,Weekend,Day
20232086,VIC,7,2023,Saturday,6:10,Single,1,No,No,No,-9,,,,,No,No,Weekend,Day
20233139,QLD,7,2023,Saturday,15:00,Single,1,No,No,No,80,Outer Regional Australia,Central Queensland,Gladstone,Access road,No,No,Weekend,Day
20232138,VIC,7,2023,Sunday,16:44,Multiple,1,No,No,No,-9,,,,,No,No,Weekend,Day
20233141,QLD,7,2023,Tuesday,17:00,Single,1,No,Yes,No,100,Inner Regional Australia,Darling Downs - Maranoa,Southern Downs,Local Road,No,No,Weekday,Day
20232066,VIC,7,2023,Wednesday,11:54,Multiple,1,No,No,Yes,100,Inner Regional Australia,Hume,Mitchell,National or State Highway,No,No,Weekday,Day
20232031,VIC,7,2023,Wednesday,16:30,Multiple,1,No,No,No,-9,,,,,No,No,Weekday,Day
20233016,QLD,7,2023,Monday,17:00,Single,1,No,No,No,100,Inner Regional Australia,Ipswich,Scenic Rim,Local Road,No,No,Weekday,Day
20233045,QLD,7,2023,Monday,10:00,Single,1,No,No,No,80,Inner Regional Australia,Gold Coast,Gold Coast,Local Road,No,No,Weekday,Day
20231061,NSW,7,2023,Wednesday,13:00,Single,1,No,No,No,60,Inner Regional Australia,New England and North West,Glen Innes Severn,National or State Highway,No,No,Weekday,Day
